71.06148776515221,2.3371243811870723
72.85946643635306,2.385807993482708
76.63507741816625,2.489242922842117
78.79308450673281,2.5440652269811705
81.24955280959522,2.6169959959909197
83.28731004619232,2.671770975413117
86.70361374918235,2.7630704952362573
88.80149591176419,2.817869137016887
91.01881664545502,2.8794614109188275
93.71551422530281,2.9547355984971038
96.86125576136172,3.045928637707317
98.74978239081085,3.0916493846941697
102.99234860738571,3.2120596899893017
105.22091910234022,3.280103167882744
107.73823346972992,3.3470608815580616
110.79486932462555,3.4292233506913643
113.37050577164356,3.5111965209572404
115.88709900049071,3.584150952325415
117.62531331497811,3.6298125434161994
119.96153176587109,3.7026959877090952
122.95804269478202,3.7848347944839684
124.81650686123879,3.830543710291604
128.11147900444567,3.930790981937169
130.56740645340122,4.008219289216553
133.08454053615517,4.07667618231509
135.90103725638326,4.155745643168252
138.6581301891693,4.228794723970139
141.35437705742794,4.307816860106443
144.05170563350043,4.37784391970348
146.80771685847265,4.459888077044641
149.0848920911946,4.523752782439822
151.6018458893131,4.593708854961575
154.29845332684306,4.669732632251456
156.63503234700732,4.739617717697921
159.33163978453726,4.815641494987803
161.3092720951497,4.870392812051577
163.46619747590233,4.934210192729911
166.70212640093834,5.0254387254777715
169.03726314401746,5.107317246309941
171.25431345075484,5.171158289346694
174.61049222776023,5.262434146811409
179.40317898151574,5.4082483601140465
181.43985451029891,5.472018416075525
184.67542286606374,5.566245307669814
186.47195926017932,5.626922355351156
190.0675560333097,5.727287938788856
192.40377448420287,5.800171383081747
195.45824692347077,5.9003240052936095
199.2331367667414,6.0097556523458735
202.28598664428876,6.123400889366641
204.08594844648152,6.15559352800694
207.67938180398443,6.273949264523199
209.29734626650233,6.319563530897126
211.81285778753568,6.401513038804573
215.22807978271177,6.501807635166998
222.41602820553095,6.729524031660232
226.72879725922292,6.866153869556178
231.58052723114903,7.02098682175652
233.19849169366702,7.06660108813046
235.7140032147004,7.1485505960379045
239.3077971414744,7.2639079737077425
241.28398717500156,7.3306527261572185
243.62128733370858,7.394541093910824
246.49646670283616,7.485627652508124
249.25067508145193,7.582663604081418
251.16890360462207,7.631394541093909
255.84025879859416,7.78615650621897
260.33015750679874,7.949842560808031
263.20750029155397,8.02293896632677
267.7006441231998,8.159639791297995
275.78722131234787,8.414696352785477
278.123439763241,8.487579797078372
284.0530915716366,8.678818977887527
286.3903917303436,8.742707345641143
289.9827433800325,8.870058158696672
293.45700859337956,8.979371493956807
300.05344312667626,9.125895578012255
314.4206863098043,9.653288983312962
316.57652998274307,9.726101440530577
321.4282599546696,9.880934392730927
324.48273239393734,9.981087014942778
333.28756357146096,10.263412754349217
336.34095430291495,10.372560453100354
338.85646582394827,10.454509961007805
342.0902313333567,10.563728646834239
346.4019186792347,10.709353561269456
351.79224900012446,10.885387986620628
353.7691601721942,10.94613602137725
356.46396476336804,11.037151592899264
360.4170659689646,11.164644380105365
366.5260108475008,11.364949624529066
370.12052591281764,11.474310284506053
372.2763695857566,11.547122741723674
375.1508278163414,11.644206018013808
378.7439006045729,11.76556011337651
380.8997442775122,11.83837257059411
